!!SBtab SbtabVersion='1.0' TableType='Compound' TableName='C elegans metabolites'
!ID	!Name	!Location	!Charge	!Identifiers:chebi	!Identifiers:kegg.compound	!Identifiers:pubmed	!Identifiers:doi	!Identifiers:eco	!Comment	!Curator	!Notes:FORMULA	!Notes:InChI
M_fecost_c	M_fecost_c	fucosterol	cytosol	0.0	CHEBI:27865	C08817						C29H48O														
M_fum_m	M_fum_m	Fumarate	mitochondrion	-2.0	CHEBI:29806	C00122						C4H4O4														
M_fum_c	M_fum_c	Fumarate	cytosol	-2.0	CHEBI:29806	C00122						C4H4O4														
M_fum_e	M_fum_e	Fumarate	extracellular	-2.0	CHEBI:29806							C4H4O4														
M_ga51_c	M_ga51_c	GA51	cytosol	-1.0	CHEBI:29599					[janna]: ChEBI ID is for neutral species	janna	C19H24O5														
M_galt_c	M_galt_c	Galactitol	cytosol	0.0	CHEBI:16813							C6H14O6														
M_galt_e	M_galt_e	Galactitol	extracellular	0.0	CHEBI:16813							C6H14O6														
M_galside_c	M_galside_c	galactocerebroside	cytosol	0.0	CHEBI:36498							C25H46NO8R														
M_galgluside_c	M_galgluside_c	galactosyl glucosyl ceramide	cytosol	0.0								C31H56NO13R														
M_gcynala_c	M_gcynala_c	gamma-Glutamyl-beta-cyanoalanine	cytosol	-1.0	CHEBI:10565					[janna]: ChEBI ID is for neutral molecule	janna	C9H13N3O5														
M_gglsmsc_c	M_gglsmsc_c	gamma-Glutamyl-Se-methylselenocysteine	cytosol	0.0								C9H16N2O5Se														
M_LgluDala_c	M_LgluDala_c	Gamma-L-glutamyl-D-alanine	cytosol	-1.0	CHEBI:57915							C8H14N2O5														
M_glucys_c	M_glucys_c	gamma-L-Glutamyl-L-cysteine	cytosol	-1.0	CHEBI:58173	C00669						C8H14N2O5S														
M_lnlncgcoa_c	M_lnlncgcoa_c	gamma-linolenoyl-CoA	cytosol	-4.0	CHEBI:57363							C39H64N7O17P3S														
M_gdp_m	M_gdp_m	GDP	mitochondrion	-3.0	CHEBI:58189	C00035						C10H15N5O11P2														
M_gdp_n	M_gdp_n	GDP	nucleus	-3.0	CHEBI:58189	C00035						C10H15N5O11P2														
M_gdp_c	M_gdp_c	GDP	cytosol	-3.0	CHEBI:58189	C00035						C10H15N5O11P2														
M_gdpddman_c	M_gdpddman_c	GDP-4-dehydro-6-deoxy-D-mannose	cytosol	-2.0	CHEBI:57964	C01222						C16H23N5O15P2														
M_gdpddman_m	M_gdpddman_m	GDP-4-dehydro-6-deoxy-D-mannose	mitochondrion	-2.0	CHEBI:57964	C01222						C16H23N5O15P2														
M_gdpg_c	M_gdpg_c	GDP-D-glucose	cytosol	-2.0	CHEBI:58127							C16H25N5O16P2														
M_gdpmann_n	M_gdpmann_n	GDP-D-mannose	nucleus	-2.0	CHEBI:84881	C00096						C16H25N5O16P2														
M_gdpmann_c	M_gdpmann_c	GDP-D-mannose	cytosol	-2.0	CHEBI:84881	C00096						C16H25N5O16P2														
M_gdpmann_m	M_gdpmann_m	GDP-D-mannose	mitochondrion	-2.0	CHEBI:84881	C00096						C16H25N5O16P2														
M_gdpfuc_c	M_gdpfuc_c	GDP-L-fucose	cytosol	-2.0	CHEBI:57984	C00325						C16H25N5O15P2														
M_gdpfuc_m	M_gdpfuc_m	GDP-L-fucose	mitochondrion	-2.0	CHEBI:57984	C00325						C16H25N5O15P2														
M_gdpfuc_n	M_gdpfuc_n	GDP-L-fucose	nucleus	-2.0	CHEBI:57984	C00325						C16H25N5O15P2														
M_grdp_c	M_grdp_c	Geranyl diphosphate	cytosol	-3.0	CHEBI:58057	C00341						C10H20O7P2														
M_doldpglcnacglcnacman_man_manman_manman_manmanmanglc_c	M_doldpglcnacglcnacman_man_manman_manman_manmanmanglc_c	Glc(1)Man(9)GlcNAc(2)-PP-Dol	cytosol	0.0								2027.8 (PP-Dol)														
M_doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc_c	M_doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc_c	Glc(2)Man(9)GlcNac(2)-PP-Dol	cytosol	0.0								2190 (PP-Dol)														
M_doldpglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c	M_doldpglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c	Glc(3)Man(9)GlcNAc(2)-PP-Dol	cytosol	0.0								2352.1 (PP-Dol)														
M_glc1Man9GlcNac2Asn_c	M_glc1Man9GlcNac2Asn_c	glc1Man9GlcNac2Asn	cytosol	0.0																						
M_glc2Man9GlcNac2Asn_c	M_glc2Man9GlcNac2Asn_c	glc2Man9GlcNac2Asn	cytosol	0.0																						
M_glc2Man9GlcNac2Asn_m	M_glc2Man9GlcNac2Asn_m	glc2Man9GlcNac2Asn	mitochondrion	0.0																						
M_glc2Man9GlcNac2Asn_n	M_glc2Man9GlcNac2Asn_n	glc2Man9GlcNac2Asn	nucleus	0.0																						
M_gbside_c	M_gbside_c	globoside	cytosol	0.0	CHEBI:61360							C45H79N2O23R														
M_gbside_e	M_gbside_e	globoside	extracellular	0.0	CHEBI:61360							C45H79N2O23R														
M_gacpail_c	M_gacpail_c	glucosaminyl-acylphosphatidylinositol	cytosol	0.0																						
M_gmadph_c	M_gmadph_c	glucosyl-(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol	cytosol	-2.0																						
M_glygn1_c	M_glygn1_c	glucosylated glycogenins 1	cytosol	0.0																						
M_glygn2_c	M_glygn2_c	glucosylated glycogenins 2	cytosol	0.0																						
M_glucosyl_glycogenin_n	M_glucosyl_glycogenin_n	glucosyl-glycogenin	nucleus	0.0								C16H20N2O8R2														
M_glucosyl_glycogenin_c	M_glucosyl_glycogenin_c	glucosyl-glycogenin	cytosol	0.0								C16H20N2O8R2														
M_glu_gly_phe_c	M_glu_gly_phe_c	glu-gly-phe	cytosol	0.0																						
M_glutaconyl_coa_c	M_glutaconyl_coa_c	glutaconyl-CoA	cytosol	-5.0	CHEBI:57353																					
M_glutcoa_c	M_glutcoa_c	Glutaryl-CoA	cytosol	-5.0	CHEBI:57378	C00527						C26H42N7O19P3S														
M_glutcoa_n	M_glutcoa_n	Glutaryl-CoA	nucleus	-5.0	CHEBI:57378	C00527						C26H42N7O19P3S														
M_glutcoa_m	M_glutcoa_m	Glutaryl-CoA	mitochondrion	-5.0	CHEBI:57378	C00527						C26H42N7O19P3S														
M_S_Substituted_Glutathione_c	M_S_Substituted_Glutathione_c	glutathione-toxin conjugate	cytosol	0.0																						
M_S_Substituted_Glutathione_m	M_S_Substituted_Glutathione_m	glutathione-toxin conjugate	mitochondrion	0.0																						
M_Glycans_c	M_Glycans_c	Glycan pool	cytosol	0.0																						
M_g3p_c	M_g3p_c	Glyceraldehyde 3-phosphate	cytosol	-2.0	CHEBI:58027	C00661						C3H7O6P														
M_g3p_m	M_g3p_m	Glyceraldehyde 3-phosphate	mitochondrion	-2.0	CHEBI:58027	C00661						C3H7O6P														
M_g3p_n	M_g3p_n	Glyceraldehyde 3-phosphate	nucleus	-2.0	CHEBI:58027	C00661						C3H7O6P														
M_glyc_m	M_glyc_m	Glycerol	mitochondrion	0.0	CHEBI:17754	C00116						C3H8O3														
M_glyc_c	M_glyc_c	Glycerol	cytosol	0.0	CHEBI:17754	C00116						C3H8O3														
M_glyc_e	M_glyc_e	Glycerol	extracellular	0.0	CHEBI:17754	C00116						C3H8O3														
M_glyc3p_c	M_glyc3p_c	Glycerol 3-phosphate	cytosol	-2.0	CHEBI:15978	C00093						C3H9O6P														
M_glyc3p_m	M_glyc3p_m	Glycerol 3-phosphate	mitochondrion	-2.0	CHEBI:15978	C00093						C3H9O6P														
M_gly_m	M_gly_m	Glycine	mitochondrion	0.0	CHEBI:15428	C00037						C2H5NO2														
M_gly_c	M_gly_c	Glycine	cytosol	0.0	CHEBI:15428	C00037						C2H5NO2														
M_gly_e	M_gly_e	Glycine	extracellular	0.0	CHEBI:15428	C00037						C2H5NO2														
M_glyb_m	M_glyb_m	Glycine betaine	mitochondrion	0.0	CHEBI:17750	C00719						C5H11NO2														
M_glyb_c	M_glyb_c	Glycine betaine	cytosol	0.0	CHEBI:17750							C5H11NO2														
M_glyb_e	M_glyb_e	Glycine betaine	extracellular	0.0	CHEBI:17750	C00719						C5H11NO2														
M_gchola_c	M_gchola_c	glycocholate	cytosol	0.0	CHEBI:29746					[janna]: In ChEBI this molecule has charge -1. ChEBI ID for glycocholic acid (neutral) is CHEBI:17687	janna	C26H43NO6														
M_gchola_e	M_gchola_e	glycocholate	extracellular	0.0	CHEBI:29746					[janna]: In ChEBI this molecule has charge -1. ChEBI ID for glycocholic acid (neutral) is CHEBI:17687	janna	C26H43NO6														
M_glygn3_c	M_glygn3_c	glycogen	cytosol	0.0	CHEBI:28087	C00182						C24H42O21														
M_glygn3_m	M_glygn3_m	glycogen	mitochondrion	0.0	CHEBI:28087	C00182						C24H42O21														
M_glycogen_c	M_glycogen_c	glycogen	cytosol	0.0	CHEBI:28087							C24H42O21														
M_glycogen_BAC_c	M_glycogen_BAC_c	glycogen (bacteria)	cytosol	0.0	CHEBI:28087																					
M_glycogen_BAC_e	M_glycogen_BAC_e	glycogen (bacteria)	extracellular	0.0	CHEBI:28087																					
M_HC02136_e	M_HC02136_e	glycogenin	extracellular	0.0								C10H10N2O3R2														
M_HC02136_n	M_HC02136_n	glycogenin	nucleus	0.0								C10H10N2O3R2														
M_HC02136_c	M_HC02136_c	glycogenin	cytosol	0.0								C10H10N2O3R2														
M_gcald_c	M_gcald_c	Glycolaldehyde	cytosol	0.0	CHEBI:17071	C00266						C2H4O2														
M_gcald_e	M_gcald_e	Glycolaldehyde	extracellular	0.0	CHEBI:17071							C2H4O2														
M_gcald_m	M_gcald_m	Glycolaldehyde	mitochondrion	0.0	CHEBI:17071							C2H4O2														
M_glyclt_n	M_glyclt_n	glycolate	nucleus	-1.0	CHEBI:29805					[janna] Changed charge to -1 to be consistent with ChEBI ID and Extracellular charge	janna	C2H4O3														
M_glyclt_c	M_glyclt_c	glycolate	cytosol	-1.0	CHEBI:29805					[janna] Changed charge to -1 to be consistent with ChEBI ID and Extracellular charge	janna	C2H4O3														
M_glyclt_e	M_glyclt_e	glycolate	extracellular	-1.0	CHEBI:29805							C2H4O3														
M_pre_prot_c	M_pre_prot_c	glycophosphatidylinositol (GPI)-anchored protein precursor	cytosol	0.0																						
M_glytrna_c	M_glytrna_c	Glycyl-tRNA(Gly)	cytosol	1.0	CHEBI:29156							C12H20NO11PR2(C5H8O6PR)n														
M_glytrna_m	M_glytrna_m	Glycyl-tRNA(Gly)	mitochondrion	1.0	CHEBI:29156							C12H20NO11PR2(C5H8O6PR)n														
M_glyglygly_c	M_glyglygly_c	gly-gly-gly	cytosol	0.0	CHEBI:63961																					
M_glx_c	M_glx_c	Glyoxylate	cytosol	-1.0	CHEBI:36655	C00048						C2H2O3														
M_glx_m	M_glx_m	Glyoxylate	mitochondrion	-1.0	CHEBI:36655	C00048						C2H2O3														
M_glx_n	M_glx_n	Glyoxylate	nucleus	-1.0	CHEBI:36655	C00048						C2H2O3														
M_gmp_n	M_gmp_n	GMP	nucleus	-2.0	CHEBI:58115	C00144						C10H14N5O8P														
M_gmp_c	M_gmp_c	GMP	cytosol	-2.0	CHEBI:58115	C00144						C10H14N5O8P														
M_gmp_m	M_gmp_m	GMP	mitochondrion	-2.0	CHEBI:58115	C00144						C10H14N5O8P														
M_gngn_c	M_gngn_c	GnGn	cytosol	0.0								1299.2 (Asn)														
M_gpi_c	M_gpi_c	gpi	cytosol	0.0																						
M_gpi_prot_c	M_gpi_prot_c	gpi_prot	cytosol	0.0																						
M_gpi_sig_c	M_gpi_sig_c	gpi_sig	cytosol	0.0																						
M_gtp_c	M_gtp_c	GTP	cytosol	-4.0	CHEBI:37565	c00044						C10H16N5O14P3														
M_gtp_n	M_gtp_n	GTP	nucleus	-4.0	CHEBI:37565	c00044						C10H16N5O14P3														
M_gtp_m	M_gtp_m	GTP	mitochondrion	-4.0	CHEBI:37565	c00044						C10H16N5O14P3														
M_gua_n	M_gua_n	Guanine	nucleus	0.0	CHEBI:16235	C00242						C5H5N5O														
M_gua_c	M_gua_c	Guanine	cytosol	0.0	CHEBI:16235	C00242						C5H5N5O														
M_gua_e	M_gua_e	Guanine	extracellular	0.0	CHEBI:16235							C5H5N5O														
M_gua_m	M_gua_m	Guanine	mitochondrion	0.0	CHEBI:16235	C00242						C5H5N5O														
M_gsn_n	M_gsn_n	Guanosine	nucleus	0.0	CHEBI:16750	C00387						C10H13N5O5														
M_gsn_c	M_gsn_c	Guanosine	cytosol	0.0	CHEBI:16750	C00387						C10H13N5O5														
M_gsn_e	M_gsn_e	Guanosine	extracellular	0.0	CHEBI:16750	C00387						C10H13N5O5														
M_gsn_m	M_gsn_m	Guanosine	mitochondrion	0.0	CHEBI:16750	C00387						C10H13N5O5														
M_h_n	M_h_n	H+	nucleus	1.0	CHEBI:15378	C00080						H														
M_h_c	M_h_c	H+	cytosol	1.0	CHEBI:15378	C00080						H														
M_h_m	M_h_m	H+	mitochondrion	1.0	CHEBI:15378	C00080						H														
M_h_e	M_h_e	H+	extracellular	1.0	CHEBI:15378	C00080						H														
M_h2o_c	M_h2o_c	H2O	cytosol	0.0	CHEBI:15377	C00001						H2O														
M_h2o_e	M_h2o_e	H2O	extracellular	0.0	CHEBI:15377	C00001						H2O														
M_h2o_n	M_h2o_n	H2O	nucleus	0.0	CHEBI:15377	C00001						H2O														
M_h2o_m	M_h2o_m	H2O	mitochondrion	0.0	CHEBI:15377	C00001						H2O														
M_hemea_m	M_hemea_m	heme A	mitochondrion	0.0	CHEBI:24479							C49H56FeN4O6														
M_hemeo_m	M_hemeo_m	heme O	mitochondrion	0.0	CHEBI:24480							C49H58FeN4O5														
M_hemeprotein_c	M_hemeprotein_c	Hemeprotein	cytosol	0.0	CHEBI:35137																					
M_7thf_c	M_7thf_c	heptaglutamyl folate (THF)	cytosol	-8.0																						
M_7thf_m	M_7thf_m	heptaglutamyl folate (THF)	mitochondrion	-8.0																						
M_hxdcal_c	M_hxdcal_c	Hexadecanal	cytosol	0.0	CHEBI:17600	C00517						C16H32O														
M_hdca_n	M_hdca_n	Hexadecanoate (n-C16:0)	nucleus	-1.0	CHEBI:7896	C00249						C16H32O2														
M_hdca_c	M_hdca_c	Hexadecanoate (n-C16:0)	cytosol	-1.0	CHEBI:7896	C00249						C16H31O2														
M_hdca_m	M_hdca_m	Hexadecanoate (n-C16:0)	mitochondrion	-1.0	CHEBI:7896	C00249						C16H32O2														
M_hdca_e	M_hdca_e	Hexadecanoate (n-C16:0)	extracellular	-1.0	CHEBI:7896	C00249						C16H32O2														
M_hxdcenal_c	M_hxdcenal_c	Hexadecenal	cytosol	0.0	CHEBI:24547							C16H30O														
M_hxa_c	M_hxa_c	Hexanoate	cytosol	-1.0	CHEBI:17120	C01585						C6H12O2														
M_hxa_m	M_hxa_m	Hexanoate	mitochondrion	-1.0	CHEBI:17120	C01585						C6H12O2														
M_hexACP_c	M_hexACP_c	hexanoyl-[acp]	cytosol	0.0	CHEBI:5704							C6H11OSR														
M_hxcoa_m	M_hxcoa_m	Hexanoyl-CoA (n-C6:0CoA)	mitochondrion	-4.0	CHEBI:62620	C05270						C27H46N7O17P3S														
M_hxcoa_c	M_hxcoa_c	Hexanoyl-CoA (n-C6:0CoA)	cytosol	-4.0	CHEBI:62620	C05270						C27H46N7O17P3S														
M_hista_c	M_hista_c	Histamine	cytosol	1.0	CHEBI:58432	C00388						C5H9N3														
M_hista_e	M_hista_e	Histamine	extracellular	1.0	CHEBI:58432							C5H9N3														
M_Ntmelys_c	M_Ntmelys_c	Histone N6,N6,N6-trimethyl-L-lysine	cytosol	1.0		C05546																				
M_Ntmelys_n	M_Ntmelys_n	Histone N6,N6,N6-trimethyl-L-lysine	nucleus	1.0		C05546																				
M_Ndmelys_n	M_Ndmelys_n	Histone N6,N6-dimethyl-L-lysine	nucleus	1.0		C05545						C9H17N3O2R2														
M_Ndmelys_c	M_Ndmelys_c	Histone N6,N6-dimethyl-L-lysine	cytosol	1.0		C05545						C9H17N3O2R2														
M_Naclys_c	M_Naclys_c	Histone N6-acetyl-L-lysine	cytosol	0.0								C9H15N3O3R2														
M_Naclys_n	M_Naclys_n	Histone N6-acetyl-L-lysine	nucleus	0.0						Added to allow for proper nuclear histone acetylation	lenov	C9H15N3O3R2														
M_Nmelys_m	M_Nmelys_m	Histone N6-methyl-L-lysine	mitochondrion	0.0		C03702						C8H15N3O2R2														
M_Nmelys_c	M_Nmelys_c	Histone N6-methyl-L-lysine	cytosol	0.0		C03702				It does not make sense to have this metabolite in the cytosol in a model which has a nucleus. This is another artifact of merging that needs correction. 	Safak	C8H15N3O2R2														
M_Nmelys_n	M_Nmelys_n	Histone N6-methyl-L-lysine	nucleus	0.0		C03702						C8H15N3O2R2														
M_hlys_m	M_hlys_m	histone-L-lysine	mitochondrion	0.0								C7H13N3O2R2														
M_Nlys_n	M_Nlys_n	histone-L-lysine	nucleus	1.0	CHEBI:5738					renamed from M_hlys_n for consistency	lenov	C7H13N3O2R2														
M_Nlys_c	M_Nlys_c	Histone-L-Lysine	cytosol	1.0	CHEBI:5738						lenov	C7H13N3O2R2														
M_Nlys_e	M_Nlys_e	Histone-L-Lysine	extracellular	1.0	CHEBI:5738						lenov	C7H13N3O2R2														
M_Nlys_m	M_Nlys_m	Histone-L-Lysine	mitochondrion	1.0	CHEBI:5738						lenov	C7H13N3O2R2														
M_ACP_c	M_ACP_c	holo-[acp]	cytosol	0.0	CHEBI:18359	C00229						HSR														
M_ACP_m	M_ACP_m	holo-[acp]	mitochondrion	0.0	CHEBI:18359	C00229					lenov															
M_hgentis_n	M_hgentis_n	Homogentisate	nucleus	-1.0	CHEBI:16169	C00544						C8H8O4														
M_hgentis_c	M_hgentis_c	Homogentisate	cytosol	-1.0	CHEBI:16169	C00544						C8H8O4														
M_homoval_c	M_homoval_c	homovanillate	cytosol	-1.0	CHEBI:133744							C9H10O4														
M_HX_c	M_HX_c	HX	cytosol	0.0	CHEBI:18140	C00462																				
M_HX_m	M_HX_m	HX	mitochondrion	0.0	CHEBI:18140	C00462																				
M_cyan_c	M_cyan_c	Hydrogen cyanide	cytosol	0.0	CHEBI:18407	C01326						CHN														
M_cyan_m	M_cyan_m	Hydrogen cyanide	mitochondrion	0.0	CHEBI:18407	C01326						CHN														
M_cyan_e	M_cyan_e	Hydrogen cyanide	extracellular	0.0	CHEBI:18407	C01326						CHN														
M_h2o2_n	M_h2o2_n	Hydrogen peroxide	nucleus	0.0	CHEBI:16240	C00027						H2O2														
M_h2o2_c	M_h2o2_c	Hydrogen peroxide	cytosol	0.0	CHEBI:16240	C00027						H2O2														
M_h2o2_m	M_h2o2_m	Hydrogen peroxide	mitochondrion	0.0	CHEBI:16240	C00027						H2O2														
M_h2o2_e	M_h2o2_e	Hydrogen peroxide	extracellular	0.0	CHEBI:16240	C00027						H2O2														
M_h2s_c	M_h2s_c	Hydrogen sulfide	cytosol	0.0	CHEBI:16136	C00087						H2S														
M_h2s_m	M_h2s_m	Hydrogen sulfide	mitochondrion	0.0	CHEBI:16136							H2S														
M_oh1_c	M_oh1_c	hydroxide ion	cytosol	-1.0	CHEBI:16234							OH														
M_oh1_e	M_oh1_e	hydroxide ion	extracellular	-1.0	CHEBI:16234							OH														
M_alkylR1oh_c	M_alkylR1oh_c	hydroxy alkyl chain	cytosol	0.0								CH3OR														
M_oh_c	M_oh_c	hydroxyl	cytosol	-1.0	CHEBI:16234	C01328				[janna] CHEBI ID would make this redundant with M_oh1_c above. But is the radical what is meant? CHEBI:29191, hydroxyl, neutral charge	janna															
M_oh_e	M_oh_e	hydroxyl	extracellular	-1.0	CHEBI:16234	C01328				[janna] CHEBI ID would make this redundant with M_oh1_e above. But is the radical what is meant? CHEBI:29191, hydroxyl, neutral charge	janna															
M_hmgcoa_c	M_hmgcoa_c	Hydroxymethylglutaryl-CoA	cytosol	-5.0	CHEBI:43074	C00356						C27H44N7O20P3S														
M_hmgcoa_m	M_hmgcoa_m	Hydroxymethylglutaryl-CoA	mitochondrion	-5.0	CHEBI:43074	C00356						C27H44N7O20P3S														
M_hpyr_c	M_hpyr_c	Hydroxypyruvate	cytosol	-1.0	CHEBI:17180	C00168						C3H4O4														
M_hpyr_m	M_hpyr_m	Hydroxypyruvate	mitochondrion	-1.0	CHEBI:17180	C00168						C3H4O4														
M_hyptaur_c	M_hyptaur_c	Hypotaurine	cytosol	-1.0	CHEBI:16668					[janna]: ChEBI ID refers to neutral molecule with that name	janna	C2H7NO2S														
M_hxan_c	M_hxan_c	Hypoxanthine	cytosol	0.0	CHEBI:17368	C00262						C5H4N4O														
M_hxan_n	M_hxan_n	Hypoxanthine	nucleus	0.0	CHEBI:17368	C00262						C5H4N4O														
M_hxan_e	M_hxan_e	Hypoxanthine	extracellular	0.0	CHEBI:17368	C00262						C5H4N4O														
M_idp_c	M_idp_c	IDP	cytosol	-3.0	CHEBI:58280	C00104						C10H14N4O11P2														
M_idp_n	M_idp_n	IDP	nucleus	-3.0	CHEBI:58280	C00104						C10H14N4O11P2														
M_imp_n	M_imp_n	IMP	nucleus	-2.0	CHEBI:58053	C00130						C10H13N4O8P														
M_imp_c	M_imp_c	IMP	cytosol	-2.0	CHEBI:58053	C00130						C10H11N4O8P														
M_id3acald_c	M_id3acald_c	Indole-3-acetaldehyde	cytosol	0.0	CHEBI:18086							C10H9NO														
M_id3acald_m	M_id3acald_m	Indole-3-acetaldehyde	mitochondrion	0.0	CHEBI:18086							C10H9NO														
M_ind3ac_c	M_ind3ac_c	Indole-3-acetate	cytosol	-1.0	CHEBI:30854							C10H9NO2														
M_ind3ac_e	M_ind3ac_e	Indole-3-acetate	extracellular	-1.0	CHEBI:30854							C10H9NO2														
M_ind3ac_m	M_ind3ac_m	Indole-3-acetate	mitochondrion	-1.0	CHEBI:30854							C10H9NO2														
M_ind56qn_c	M_ind56qn_c	Indole-5,6-quinone	cytosol	0.0	CHEBI:27406							C8H5NO2														
M_pppi_c	M_pppi_c	Inorganic triphosphate	cytosol	-5.0	CHEBI:18036	C00536						H5P3O10														
M_pppi_n	M_pppi_n	Inorganic triphosphate	nucleus	-5.0	CHEBI:18036	C00536						H5P3O10														
M_pppi_m	M_pppi_m	Inorganic triphosphate	mitochondrion	-4.0	CHEBI:48316					[janna] Is it intended that the species in the mitochondrion is the (4-) charge while in the cytosol and nucleus it is (5-)?	janna	H5P3O10														
M_ins_n	M_ins_n	Inosine	nucleus	0.0	CHEBI:17596	C00294						C10H12N4O5														
M_ins_c	M_ins_c	Inosine	cytosol	0.0	CHEBI:17596	C00294						C10H12N4O5														
M_ins_e	M_ins_e	Inosine	extracellular	0.0	CHEBI:17596	C00294						C10H12N4O5														
M_ins_m	M_ins_m	Inosine	mitochondrion	0.0	CHEBI:17596	C00294						C10H12N4O5														
M_fa14p2n6coa_c	M_fa14p2n6coa_c	Intermediary fatty acid C14:2	cytosol	-4.0																						
M_fa14p2n6coa_m	M_fa14p2n6coa_m	Intermediary fatty acid C14:2	mitochondrion	-4.0																						
M_fa16p3n6coa_c	M_fa16p3n6coa_c	Intermediary fatty acid C16:3	cytosol	-4.0																						
M_fa16p3n6coa_m	M_fa16p3n6coa_m	Intermediary fatty acid C16:3	mitochondrion	-4.0																						
M_fa16p4n3coa_c	M_fa16p4n3coa_c	Intermediary fatty acid C16:4	cytosol	-4.0																						
M_fa16p4n3coa_m	M_fa16p4n3coa_m	Intermediary fatty acid C16:4	mitochondrion	-4.0																						
M_fa8p1n3coa_c	M_fa8p1n3coa_c	Intermediary fatty acid C8:1	cytosol	-4.0																						
M_fa8p1n3coa_m	M_fa8p1n3coa_m	Intermediary fatty acid C8:1	mitochondrion	-4.0																						
M_i_c	M_i_c	Iodide	cytosol	-1.0	CHEBI:16382							I														
M_i_e	M_i_e	Iodide	extracellular	-1.0	CHEBI:16382							I														
M_ISclustprot_m	M_ISclustprot_m	Iron-sulfur cluster protein	mitochondrion	6.0																						
M_ibcoa_m	M_ibcoa_m	Isobutyryl-CoA	mitochondrion	-4.0	CHEBI:57338	C00630						C25H42N7O17P3S														
M_ibcoa_c	M_ibcoa_c	Isobutyryl-CoA	cytosol	-4.0	CHEBI:57338	C00630						C25H42N7O17P3S														
M_icit_m	M_icit_m	Isocitrate	mitochondrion	-3.0	CHEBI:15562	C00311						C6H8O7														
M_icit_c	M_icit_c	Isocitrate	cytosol	-3.0	CHEBI:15562	C00311						C6H8O7														
M_icit_n	M_icit_n	Isocitrate	nucleus	-3.0	CHEBI:15562	C00311						C6H8O7														
M_ipdp_n	M_ipdp_n	Isopentenyl diphosphate	nucleus	-3.0	CHEBI:128769	C00129				fixed formula	ms	C5H9O7P2														
M_ipdp_c	M_ipdp_c	Isopentenyl diphosphate	cytosol	-3.0	CHEBI:128769	C00129				fixed formula	ms	C5H9O7P2														
M_ivcoa_m	M_ivcoa_m	Isovaleryl-CoA	mitochondrion	-4.0	CHEBI:57345	C02939						C26H44N7O17P3S														
M_ivcoa_c	M_ivcoa_c	Isovaleryl-CoA	cytosol	-4.0	CHEBI:57345	C02939						C26H44N7O17P3S														
M_itp_n	M_itp_n	ITP	nucleus	-4.0	CHEBI:61402	C00081						C10H15N4O14P3														
M_itp_c	M_itp_c	ITP	cytosol	-4.0	CHEBI:61402	C00081						C10H11N4O14P3														
M_lipa_BAC_c	M_lipa_BAC_c	KDO(2)-lipid (A) (bacteria)	cytosol	-6.0	CHEBI:58540																					
M_lipa_BAC_e	M_lipa_BAC_e	KDO(2)-lipid (A) (bacteria)	extracellular	-6.0	CHEBI:58540																					
M_pg_c	M_pg_c	L-1-phosphatidyl-glycerol	cytosol	0.0								C8H13O10PR2														
M_pg_m	M_pg_m	L-1-phosphatidyl-glycerol	mitochondrion	0.0								C8H13O10PR2														
M_1p3h5c_c	M_1p3h5c_c	L-1-Pyrroline-3-hydroxy-5-carboxylate	cytosol	-1.0	CHEBI:62612					[janna]: Fixed charge to -1 to be consistent with same molecule in Mitochondrion	janna	C5H7NO3														
M_1p3h5c_m	M_1p3h5c_m	L-1-Pyrroline-3-hydroxy-5-carboxylate	mitochondrion	-1.0	CHEBI:62612							C5H7NO3														
M_2aobut_m	M_2aobut_m	L-2-Amino-3-oxobutanoate	mitochondrion	-1.0	CHEBI:16944	C03508						C4H7NO3														
M_L2aadp_m	M_L2aadp_m	L-2-Aminoadipate	mitochondrion	-1.0	CHEBI:58672	C00956						C6H11NO4														
M_L2aadp_c	M_L2aadp_c	L-2-Aminoadipate	cytosol	-1.0	CHEBI:58672	C00956						C6H11NO4														
M_L2aadp6sa_c	M_L2aadp6sa_c	L-2-Aminoadipate 6-semialdehyde	cytosol	-1.0	CHEBI:17917	C04076				[janna]: The ChEBI ID refers to neutral molecule	janna	C6H11NO3														
M_L2aadp6sa_m	M_L2aadp6sa_m	L-2-Aminoadipate 6-semialdehyde	mitochondrion	-1.0	CHEBI:17917	C04076				[janna]: The ChEBI ID refers to neutral molecule	janna	C6H11NO3														
M_3aib_m	M_3aib_m	L-3-Amino-isobutanoate	mitochondrion	-1.0	CHEBI:18188	C03284				Fixed charge to -1 according to the ChEBI entry	janna	C4H9NO2														
M_3aib_c	M_3aib_c	L-3-Amino-isobutanoate	cytosol	-1.0	CHEBI:18188					Fixed charge to -1 according to the ChEBI entry	janna	C4H9NO2														
M_3aib_e	M_3aib_e	L-3-Amino-isobutanoate	extracellular	-1.0	CHEBI:18188					Fixed charge to -1 according to the ChEBI entry	janna	C4H9NO2														
M_4hglusa_c	M_4hglusa_c	L-4-Hydroxyglutamate semialdehyde	cytosol	0.0	CHEBI:62637	C05938						C5H9NO4														
